,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.1,0.19784514239985973,0.3851601227737507,0.3200946330195597,0.2554859272044617,0.2525382943896996,0.10766162460105926,0.018581819621004,0.024211671753741955,0.037238929077768684,0.049076882315708496
0.2,0.32972276028453273,0.7642895866986621,0.757616181619634,0.6241464624716759,0.7205233160165093,0.14060735825855392,0.10348589797524554,0.08679621787917986,0.07529330682407588,0.0626900489040513
0.3,0.201282595481181,0.47684554508041643,0.6681345653775382,0.5367650528451372,0.5609269429301806,0.2621661656076642,0.20494417766312964,0.13193139124120062,0.13382367647658663,0.11044659210803243
0.4,0.3405172626030441,0.7256653089654779,0.5680270403370425,0.5723262027712547,0.5449407060521609,0.25357636798944366,0.11587982963631945,0.08436211287401087,0.08015999179956618,0.0767452814550738
0.5,0.19331998115989638,0.3695981728983026,0.42673329402337823,0.5582175260566465,0.43889248229680605,0.3363923077570538,0.20733820091478694,0.09370925472749025,0.12048910749184381,0.10254371901745862
0.6,0.15828517919078852,0.39766035032564306,0.4728618171361145,0.3573524988858695,0.4045908931085373,0.2527581746798287,0.3170645310616094,0.305702480499798,0.19661066468521654,0.13172214542276559
0.7,0.10976866121999511,0.23991765427457515,0.23943297209613842,0.29042184980960506,0.18595163940250692,0.2539205820897512,0.364897209670908,0.34054891380620733,0.2572885561206819,0.16275393413882153
0.8,0.013107210795170368,0.0724096365313428,0.11715698589152126,0.08986170136732011,0.08450701168229943,0.18455183838590497,0.42680622406827495,0.6354837635093552,0.4535895271057848,0.26359638597994817
0.9,0.03959622698120276,0.09865099584634365,0.11950341214194188,0.11944788645228432,0.10329882482939405,0.19376984990257426,0.2497196506323914,0.43727096411729877,0.6830255300801386,0.5592845861152429
1.0,0.03695495614447582,0.06845445920152271,0.09704201167567364,0.09010018518124503,0.0863019108503871,0.13165789685427945,0.15508043746500305,0.2701981006744457,0.5442548850726611,0.7215907958126272
