,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.1,0.06866933781394517,0.4255855505434955,0.11505420136282765,0.1240145904247473,0.129958718836239,0.14004837625394465,0.12850119072237215,0.12843264043751312,0.125618528953189,0.1220843437467163
0.2,0.21526597895964275,0.22836868717414652,0.20992007790099934,0.23765912045980755,0.22421065482634064,0.2072014569390486,0.19223089960518447,0.1927798814315243,0.1889535659069357,0.18888956403097923
0.3,0.12462673096397733,0.21966432374413247,0.3407953462040413,0.4542312456304381,0.5039467379517444,0.5110360663975687,0.5075953214740058,0.5090984632995452,0.5133513447401363,0.5173034786471408
0.4,0.0812140709439302,0.1589439936542484,0.316473490143444,0.5209344335088517,0.6857357571585517,0.7714697678691472,0.8026712649526071,0.821030689146559,0.8363478756746621,0.846539879437885
0.5,0.07662543390741608,0.13150229229317628,0.2986230103271018,0.5287351075875486,0.7201299731533566,0.8372512133546199,0.8879982109097552,0.9108880924174024,0.928819941332924,0.9423474665602833
0.6,0.0762791114752616,0.13177134803715632,0.29804516176258533,0.5296820986560636,0.7284698020378696,0.8576672277058869,0.9140896268941544,0.9396373607149364,0.9592494121221052,0.9781195654466752
0.7,0.0780233126541944,0.1330123510303755,0.2970023108858231,0.5284060797521501,0.7315201259015374,0.8680672328817788,0.9256595876904908,0.9532294492520312,0.9732478259857663,0.9933711339655587
0.8,0.07900020414279231,0.13387011645668573,0.2985941237003398,0.5308218741081734,0.7344532207614728,0.8720463909760264,0.9290671283204988,0.956963801597393,0.9773903830041859,0.998425771176667
0.9,0.07855853183110612,0.1342923854772967,0.29919650197715175,0.5311735344707058,0.734579003568263,0.8734147421463542,0.9303173015183136,0.9586363648661269,0.9787648264396256,0.999815342102915
1.0,0.07822929812290186,0.13429872157601475,0.29910527150726657,0.5309540127696405,0.7346104021469848,0.8732371750967929,0.9301761625694366,0.9587062878004349,0.9790283260689784,0.9999999999999997
