,0
0.1,0.1220843437467163
0.2,0.18888956403097923
0.3,0.5173034786471408
0.4,0.846539879437885
0.5,0.9423474665602833
0.6,0.9781195654466752
0.7,0.9933711339655587
0.8,0.998425771176667
0.9,0.999815342102915
1.0,0.9999999999999997
