,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.1,0.07513880764618473,0.05466304609147089,0.07508173646593098,0.06461302318777773,0.05271886665350849,0.05135806695645926,0.04956061507020187,0.04655641779764201,0.04613389693651323,0.04604196571804245
0.2,0.21557159140152599,0.11758554312834242,0.0981908933974055,0.07410324567169,0.061161217775681745,0.06146319744184026,0.05970997231567986,0.05696499272611444,0.05657667165404004,0.05665081405590297
0.3,0.39181603968973905,0.2154235174542261,0.1771006972476706,0.14162040082805977,0.1157459763360419,0.11490817577227996,0.11280144070271862,0.10990016493181852,0.10958366992911335,0.10975140748655482
0.4,0.19536978703116945,0.17938186708568607,0.11351317149888922,0.09656150080056909,0.08149760877761814,0.0808057663390296,0.07971268371452937,0.07644404182188407,0.07556789389036868,0.07545243527829384
0.5,0.29685792564670077,0.20408649746750043,0.15832912532345697,0.13232652218769292,0.1114175011346488,0.10755407960649346,0.10498927237453042,0.10255333250088056,0.10158538981589695,0.10160576227558528
0.6,0.43150439059546414,0.3199400641707212,0.22304565731351852,0.1502644226768187,0.13306653939627747,0.1314701733502088,0.13107090920952352,0.12986290898449276,0.1297645536985904,0.12966613788013237
0.7,0.33740665063776887,0.3676939259992976,0.29119359789018656,0.19459591200208906,0.16706407433349668,0.16232064782667127,0.16341857598674284,0.16508145733330626,0.16512345106376317,0.1649296410541565
0.8,0.21112121471968903,0.35147918278608886,0.3682522326234343,0.2792756195241431,0.2681392567398306,0.2683618026427942,0.27133873621583254,0.27337001101885183,0.2725753725577064,0.2720097880146577
0.9,0.18419855490619733,0.2678894824322586,0.5059417214358255,0.6126940005092645,0.6326220470374246,0.6424846070591507,0.6465199237599195,0.6508076787816118,0.6512962537369803,0.6511726446256295
1.0,0.1220843437467163,0.18888956403097923,0.5173034786471408,0.846539879437885,0.9423474665602833,0.9781195654466752,0.9933711339655587,0.998425771176667,0.999815342102915,0.9999999999999997
